BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,TYPE_2016,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
3031780030,39.8,71900.0,37.2,53952.0,81.9,52388.0,36.9,52388.0,Multifamily Housing,BK,17825,52388,12409,39979,0,0,4.0,24,25,1931,1006004.0,197315.0,11237.0,449 TROUTMAN STREET,-73.9215355413,40.7082340698
3065680033,98.0,163000.0,102.5,174082.0,101.8,174082.0,88.3,174082.0,Multifamily Housing,BK,31800,174082,0,174082,0,0,14.0,176,176,1964,992710.0,163471.0,11230.0,1360 OCEAN PARKWAY,-73.9695281005,40.6153624771
1021800154,80.0,75582.0,84.9,71034.0,83.7,71034.0,76.7,71034.0,Multifamily Housing,MN,15500,71034,0,71034,0,0,6.0,65,65,1939,1002307.0,250300.0,10033.0,105 BENNETT AVENUE,-73.934727833,40.8536720961
4012750001,70.3,94990.0,83.7,95000.0,90.1,95000.0,85.1,95000.0,Multifamily Housing,QN,23000,95000,0,95000,0,0,6.0,96,96,1950,1014539.0,212867.0,11372.0,75-08 35 AVENUE,-73.8906806899,40.7508953734
4022370001,133.8,492805.0,62.1,524895.0,58.9,524895.0,126.1,524895.0,Multifamily Housing,QN,66330,524895,46000,478895,6000,0,31.0,405,410,1965,1028722.0,201724.0,11375.0,110-17 QUEENS BOULEVARD,-73.8395650433,40.7202506826
4022370001,133.8,492805.0,40.9,524895.0,58.9,524895.0,126.1,524895.0,Multifamily Housing,QN,66330,524895,46000,478895,6000,0,31.0,405,410,1965,1028722.0,201724.0,11375.0,110-17 QUEENS BOULEVARD,-73.8395650433,40.7202506826
3033030001,85.3,107000.0,81.0,107000.0,104.3,107000.0,79.4,107000.0,Multifamily Housing,BK,31500,107000,0,107000,0,0,6.0,150,150,1986,1008179.0,195458.0,11237.0,415 BLEECKER STREET,-73.9136971421,40.7031314301
3065750007,77.8,101500.0,57.1,87000.0,35.9,87000.0,81.1,87000.0,Multifamily Housing,BK,17500,87000,6250,80750,0,6250,6.0,83,91,1927,988831.0,162007.0,11204.0,6801 BAY PARKWAY,-73.9835007834,40.6113469538
1007750044,98.8,277680.0,102.5,264000.0,108.4,264000.0,109.3,264000.0,Multifamily Housing,MN,12994,264000,32405,231595,0,32405,17.0,231,234,2000,985686.0,211009.0,10001.0,200 WEST 26 STREET,-73.9948175709,40.7458473901
3033540013,18.8,64000.0,30.0,64520.0,43.9,64520.0,44.0,64520.0,Office,BK,41150,64520,64520,0,32260,32260,2.0,0,10,1931,1008970.0,193956.0,11237.0,300 WYCKOFF AVENUE,-73.9108498192,40.6990066194
3067710056,70.3,60030.0,97.1,52200.0,84.0,52200.0,74.3,52200.0,Multifamily Housing,BK,11797,52200,0,52200,0,0,6.0,53,53,1930,998245.0,162301.0,11229.0,2410 KINGS HIGHWAY,-73.9495941267,40.6121440554
3034130071,30.8,54000.0,35.9,57800.0,15.8,57800.0,44.2,57800.0,Non-Refrigerated Warehouse,BK,73705,57800,57800,0,0,0,1.0,0,1,1960,1010408.0,192444.0,11237.0,513 IRVING AVENUE,-73.9056696935,40.6948523997
3034170001,66.4,60357.0,74.9,63403.0,85.2,63403.0,81.4,63403.0,Multifamily Housing,BK,19126,63403,0,63403,0,0,5.0,67,67,2006,1009274.0,190565.0,11207.0,575 CENTRAL AVENUE,-73.9097660721,40.6896982606
3059510001,68.4,74109.0,81.9,63522.0,82.6,63522.0,69.0,63522.0,Multifamily Housing,BK,14210,63522,0,63522,0,0,6.0,82,82,1927,977248.0,168619.0,11209.0,7609 4 AVENUE,-74.0252256994,40.6294939334
3034440016,59.6,73676.0,38.1,66978.0,62.8,66978.0,65.9,66978.0,Multifamily Housing,BK,26138,66978,66978,0,0,0,6.0,0,72,2010,1009265.0,188357.0,11207.0,22 MOFFAT STREET,-73.9098067229,40.683637835
3034460001,26.0,94600.0,82.7,90095.0,86.3,90095.0,87.1,90095.0,Multifamily Housing,BK,30017,90095,90095,0,0,0,7.0,103,103,1982,1009967.0,189182.0,11207.0,751 EVERGREEN AVENUE,-73.9072724674,40.6859002586
3034660020,94.5,62417.0,79.2,53550.0,74.5,53550.0,101.4,53550.0,Multifamily Housing,BK,10200,53550,0,53550,0,0,6.0,53,53,1929,1010080.0,187740.0,11207.0,24 FURMAN AVENUE,-73.9068705525,40.6819419707
3034970051,70.0,80436.0,61.8,87429.0,66.1,87429.0,61.6,87429.0,Multifamily Housing,BK,20000,87429,0,87429,0,0,7.0,80,80,2008,1008372.0,183384.0,11212.0,54 BRISTOL STREET,-73.9130442919,40.669990558
3034970065,71.2,75510.0,62.9,75810.0,66.8,75810.0,66.6,75810.0,Multifamily Housing,BK,18000,75810,0,75810,0,0,7.0,88,88,2008,1008271.0,183373.0,11212.0,445 THOMAS S BOYLAND ST,-73.9134084187,40.6699606401
4022240016,75.0,75382.0,75.9,65500.0,69.7,65500.0,61.3,65500.0,Multifamily Housing,QN,17500,65500,0,65500,0,0,6.0,66,66,1940,1027929.0,202293.0,11375.0,108-24 71 AVENUE,-73.8424221316,40.7218163987
3035730001,56.5,64600.0,62.9,64600.0,63.5,64600.0,59.3,64600.0,Multifamily Housing,BK,57400,64600,0,64600,0,0,3.0,52,52,1974,1008864.0,180807.0,11212.0,350 BRISTOL STREET,-73.9112801255,40.6629159154
3035740001,56.2,158100.0,62.9,158100.0,63.5,158100.0,59.3,158100.0,Multifamily Housing,BK,100000,158100,0,158100,0,0,3.0,155,155,1976,1009078.0,180878.0,11212.0,376 CHESTER STREET,-73.9105085128,40.6631101971
3035750011,57.3,91600.0,62.9,91600.0,63.5,91600.0,59.3,91600.0,Multifamily Housing,BK,65150,91600,1500,90100,1500,0,4.0,107,109,1974,1009305.0,181004.0,11212.0,355 CHESTER STREET,-73.9096898331,40.6634553996
3035870001,54.2,81000.0,62.9,81000.0,63.5,81000.0,59.3,81000.0,Multifamily Housing,BK,65025,81000,0,81000,0,0,3.0,73,73,1978,1009006.0,180224.0,11212.0,167 RIVERDALE AVENUE,-73.9107704348,40.6613153142
3035880001,56.5,129000.0,62.9,129000.0,63.5,129000.0,59.3,129000.0,Multifamily Housing,BK,74000,129000,0,129000,0,0,3.0,132,132,1978,1009204.0,180257.0,11212.0,436 LIVONIA AVENUE,-73.9100566497,40.661405336
3036010026,57.6,57200.0,62.9,57200.0,63.5,57200.0,59.3,57200.0,Multifamily Housing,BK,38900,57200,0,57200,0,0,3.0,74,74,1974,1009306.0,179875.0,11212.0,170 RIVERDALE AVENUE,-73.9096904241,40.6603565428
3036060010,99.1,96980.0,76.1,97000.0,39.7,97000.0,112.8,97000.0,Multifamily Housing,BK,61220,97000,0,97000,0,0,6.0,120,120,1978,1010534.0,180133.0,11212.0,463 WATKINS STREET,-73.9052633299,40.6610611354
1009000027,74.9,272000.0,81.2,303394.0,82.0,303394.0,76.3,303394.0,Multifamily Housing,MN,23966,303394,26279,277115,0,8779,20.0,292,299,1963,989007.0,207381.0,10003.0,329 2 AVENUE,-73.9828348674,40.7358882699
3067950034,63.0,74060.0,80.6,64400.0,65.1,64400.0,76.7,64400.0,Multifamily Housing,BK,14258,64400,0,64400,0,0,6.0,65,65,1937,995345.0,160198.0,11229.0,1776 EAST 13 STREET,-73.9600425271,40.6063758582
3036200038,61.0,51900.0,58.4,51900.0,65.5,51900.0,67.0,51900.0,Multifamily Housing,BK,15362,51900,0,51900,0,0,4.0,46,46,1930,1008522.0,178463.0,11212.0,530 HERZL STREET,-73.9125212832,40.6564830988
3036280001,108.8,342430.0,124.2,245538.0,141.1,245538.0,158.2,245538.0,Multifamily Housing,BK,192471,245538,0,245538,0,0,6.0,385,385,1969,1010707.0,178878.0,11212.0,187 HEGEMAN AVENUE,-73.9046447023,40.6576159233
3036340001,64.1,445950.0,80.4,445950.0,103.4,445950.0,92.2,445950.0,Multifamily Housing,BK,197000,445950,38900,407050,0,0,14.0,423,423,1958,1009748.0,178087.0,11212.0,1407 LINDEN BOULEVARD,-73.9081040813,40.6554476163
3036790030,198.4,65500.0,110.0,65500.0,117.0,65500.0,180.1,65500.0,Residence Hall/Dormitory,BK,10000,65500,65500,0,0,0,6.0,108,108,1927,1010868.0,185186.0,11212.0,1 JUNIUS STREET,-73.9040395271,40.6749294883
3036790030,198.4,65500.0,140.4,65500.0,117.0,65500.0,180.1,65500.0,Residence Hall/Dormitory,BK,10000,65500,65500,0,0,0,6.0,108,108,1927,1010868.0,185186.0,11212.0,1 JUNIUS STREET,-73.9040395271,40.6749294883
3036790030,106.5,80000.0,110.0,65500.0,117.0,65500.0,180.1,65500.0,Residence Hall/Dormitory,BK,10000,65500,65500,0,0,0,6.0,108,108,1927,1010868.0,185186.0,11212.0,1 JUNIUS STREET,-73.9040395271,40.6749294883
3036790030,106.5,80000.0,140.4,65500.0,117.0,65500.0,180.1,65500.0,Residence Hall/Dormitory,BK,10000,65500,65500,0,0,0,6.0,108,108,1927,1010868.0,185186.0,11212.0,1 JUNIUS STREET,-73.9040395271,40.6749294883
3037190001,19.0,47270.0,19.1,63000.0,13.9,63000.0,9.9,63000.0,Self-Storage Facility,BK,25000,63000,63000,0,0,0,4.0,0,1,2006,1012721.0,184090.0,11207.0,2047 PITKIN AVENUE,-73.8973639178,40.6719154509
3037370001,124.8,165466.0,131.7,165466.0,135.6,165466.0,137.9,165466.0,Multifamily Housing,BK,80000,165466,0,165466,0,0,6.0,168,168,1972,1013039.0,183817.0,11207.0,2060 PITKIN AVENUE,-73.8962187157,40.6711650992
3037717501,47.3,208039.0,46.4,111007.0,53.2,111007.0,59.5,111007.0,Multifamily Housing,BK,36873,111007,30000,81007,30000,0,7.0,103,104,2007,1013187.0,183003.0,11207.0,626 SUTTER AVENUE,-73.8956886863,40.6689303702
2039250018,52.9,152250.0,49.4,130500.0,62.2,130500.0,57.9,130500.0,Multifamily Housing,BX,25000,130500,0,130500,0,0,6.0,120,120,1930,1021252.0,245269.0,10460.0,1565 THIERIOT AVENUE,-73.8662735792,40.8398044262
3037830001,27.9,215820.0,27.9,196200.0,27.9,196200.0,52.2,196200.0,Multifamily Housing,BK,100000,196200,0,196200,0,0,4.0,150,150,1991,1012066.0,182044.0,11207.0,379 SNEDIKER AVENUE,-73.8997335901,40.6663017235
1013700015,117.8,965000.0,134.9,1142297.0,118.9,1142297.0,125.4,1142297.0,Multifamily Housing,MN,62729,1142297,84669,1057628,0,11169,47.0,348,353,1975,995069.0,215707.0,10022.0,419 EAST 58 STREET,-73.960947388,40.7587357076
1013700015,117.8,965000.0,134.9,1142297.0,118.9,1142297.0,125.4,1142297.0,Multifamily Housing,MN,62729,1142297,84669,1057628,0,11169,47.0,348,353,1975,995069.0,215707.0,10022.0,419 EAST 58 STREET,-73.960947388,40.7587357076
4014910021,29.6,276276.0,110.4,263120.0,105.5,263120.0,104.3,263120.0,Multifamily Housing,QN,53582,263120,14500,248620,0,0,6.0,287,287,1959,1016082.0,211193.0,11373.0,80-15 41 AVENUE,-73.8851196114,40.7462952488
3038860001,149.8,51780.0,146.2,51780.0,156.2,51780.0,128.5,51780.0,Multifamily Housing,BK,12000,51780,0,51780,0,0,6.0,66,66,1940,1013691.0,187550.0,11207.0,200 HIGHLAND BOULEVARD,-73.8938520204,40.6814091904
3038860005,132.5,74645.0,137.4,80316.0,134.0,80316.0,155.8,80316.0,Multifamily Housing,BK,20900,80316,0,80316,0,0,6.0,94,94,1928,1013799.0,187577.0,11207.0,220 HIGHLAND BOULEVARD,-73.8934625141,40.6814829393
3074560006,67.4,127500.0,68.5,123786.0,63.8,123786.0,75.7,123786.0,Multifamily Housing,BK,36550,123786,0,123786,0,0,6.0,140,140,1958,996104.0,153220.0,11235.0,2616 HOMECREST AVENUE,-73.957321313,40.5872216757
3039510042,18.9,56970.0,21.1,87260.0,14.3,87260.0,15.1,87260.0,Self-Storage Facility,BK,19919,87260,87260,0,0,0,4.0,0,1,1917,1015493.0,186149.0,11207.0,2887 ATLANTIC AVENUE,-73.8873615062,40.6775575891
2028740014,81.2,70775.0,173.2,65775.0,84.6,65775.0,78.8,65775.0,Multifamily Housing,BX,23143,65775,0,65775,0,0,6.0,78,78,2003,1005769.0,246497.0,10452.0,1430 PLIMPTON AVENUE,-73.92222566,40.8432262285
3039950001,67.2,54300.0,67.5,54300.0,64.4,54300.0,63.7,54300.0,Multifamily Housing,BK,27500,54300,0,54300,0,0,4.0,54,54,1998,1014964.0,184620.0,11207.0,353 HENDRIX STREET,-73.8892756436,40.6733626832
3040917501,42.4,145065.0,40.4,142221.0,38.4,142221.0,36.5,142221.0,Multifamily Housing,BK,32079,142221,31497,110724,0,31497,7.0,87,88,2011,1016062.0,181807.0,11207.0,679 NEW LOTS AVENUE,-73.8853306192,40.6656377555
3040917501,42.4,145065.0,58.3,142221.0,38.4,142221.0,36.5,142221.0,Multifamily Housing,BK,32079,142221,31497,110724,0,31497,7.0,87,88,2011,1016062.0,181807.0,11207.0,679 NEW LOTS AVENUE,-73.8853306192,40.6656377555
3041450001,19.4,76886.0,19.0,110164.0,19.7,110164.0,21.2,110164.0,Self-Storage Facility,BK,19686,110164,110164,0,0,0,4.0,0,1,2009,1019381.0,187604.0,11208.0,3329 ATLANTIC AVENUE,-73.873336769,40.681536654
3042370013,85.3,50840.0,103.7,50840.0,101.3,50840.0,106.7,50840.0,Senior Care Community,BK,20000,50840,50840,0,50840,0,4.0,0,210,1975,1020946.0,185501.0,11208.0,2830 PITKIN AVENUE,-73.8677056918,40.675758052
3042370013,85.3,50840.0,103.8,50840.0,101.3,50840.0,106.7,50840.0,Senior Care Community,BK,20000,50840,50840,0,50840,0,4.0,0,210,1975,1020946.0,185501.0,11208.0,2830 PITKIN AVENUE,-73.8677056918,40.675758052
3043440016,17.3,85600.0,22.4,80000.0,32.8,80000.0,28.7,80000.0,Non-Refrigerated Warehouse,BK,80000,80000,80000,0,0,0,1.0,0,1,1962,1014244.0,178529.0,11207.0,802 GEORGIA AVENUE,-73.891898348,40.6566467211
3043670001,17.8,74505.0,21.0,89586.0,10.4,89586.0,11.6,89586.0,Self-Storage Facility,BK,60000,89586,89586,0,1350,0,2.0,0,1,2006,1014674.0,178293.0,11207.0,464 STANLEY AVENUE,-73.8903496473,40.6559974863
3044110001,67.0,66000.0,112.2,67400.0,96.4,67400.0,72.8,67400.0,Non-Refrigerated Warehouse,BK,66000,67400,67400,0,0,0,1.0,0,2,1960,1015263.0,177229.0,11207.0,975 GEORGIA AVENUE,-73.8882317428,40.6530749979
1016007501,74.0,410662.0,76.6,376441.0,74.3,437224.0,73.5,437224.0,Multifamily Housing,MN,80731,432137,120121,312016,0,64425,11.0,240,254,2000,998505.0,231482.0,10026.0,130 LENOX AVENUE,-73.948511224,40.8020290268
3044340075,75.4,100300.0,86.0,104656.0,86.9,104656.0,85.2,104656.0,Multifamily Housing,BK,47210,104656,0,104656,0,0,12.0,121,121,1995,1015982.0,176432.0,11239.0,99 VANDALIA AVENUE,-73.8856442796,40.6508848611
1021790429,90.3,55068.0,108.7,52446.0,111.9,52446.0,105.2,52446.0,Multifamily Housing,MN,12525,52446,0,52446,0,0,6.0,53,53,1930,1001461.0,251214.0,10040.0,268 CABRINI BOULEVARD,-73.9377835932,40.8561824426
4001630031,75.2,68495.0,88.0,61320.0,84.0,61320.0,73.7,61320.0,Multifamily Housing,QN,15300,61320,0,61320,0,0,6.0,60,60,1942,1005979.0,210537.0,11104.0,43-24 43 STREET,-73.9215830213,40.7445252898
1013887501,105.9,135440.0,115.0,172006.0,125.9,172006.0,110.2,172006.0,Multifamily Housing,MN,14800,151777,22224,129553,6794,759,20.0,97,101,1950,993660.0,220966.0,10021.0,923 5 AVENUE,-73.966025997,40.7731719128
4022230020,121.2,125251.0,115.1,119287.0,111.8,119287.0,127.9,119287.0,Multifamily Housing,QN,35000,119287,0,119287,0,0,13.0,127,127,1964,1027916.0,202566.0,11375.0,108-48 70 ROAD,-73.8424672595,40.7225657807
3044520520,92.7,148939.0,100.2,158402.0,109.9,158402.0,103.0,158402.0,Retail Store,BK,158402,158402,158402,0,0,158402,1.0,0,1,2001,1020274.0,177201.0,11239.0,519 GATEWAY DRIVE,-73.8701726922,40.652979177
3044520520,178.0,621445.0,100.2,158402.0,109.9,158402.0,103.0,158402.0,Retail Store,BK,158402,158402,158402,0,0,158402,1.0,0,1,2001,1020274.0,177201.0,11239.0,519 GATEWAY DRIVE,-73.8701726922,40.652979177
3044520530,76.4,125942.0,80.0,142931.0,73.3,142931.0,63.3,142931.0,Retail Store,BK,142931,142931,142931,0,0,142931,1.0,0,1,2001,1020705.0,177464.0,11239.0,579 GATEWAY DRIVE,-73.8686179871,40.65369929
3044520530,178.0,621445.0,80.0,142931.0,73.3,142931.0,63.3,142931.0,Retail Store,BK,142931,142931,142931,0,0,142931,1.0,0,1,2001,1020705.0,177464.0,11239.0,579 GATEWAY DRIVE,-73.8686179871,40.65369929
3044690001,74.7,157794.0,76.5,153198.0,89.4,153198.0,101.9,153198.0,Multifamily Housing,BK,49425,153198,0,153198,0,0,8.0,180,180,2009,1022387.0,183608.0,11208.0,783 ELDERT LANE,-73.8625214006,40.6705561077
3044690001,74.7,157794.0,76.8,153198.0,89.4,153198.0,101.9,153198.0,Multifamily Housing,BK,49425,153198,0,153198,0,0,8.0,180,180,2009,1022387.0,183608.0,11208.0,783 ELDERT LANE,-73.8625214006,40.6705561077
3044690001,92.0,123938.0,76.5,153198.0,89.4,153198.0,101.9,153198.0,Multifamily Housing,BK,49425,153198,0,153198,0,0,8.0,180,180,2009,1022387.0,183608.0,11208.0,783 ELDERT LANE,-73.8625214006,40.6705561077
3044690001,92.0,123938.0,76.8,153198.0,89.4,153198.0,101.9,153198.0,Multifamily Housing,BK,49425,153198,0,153198,0,0,8.0,180,180,2009,1022387.0,183608.0,11208.0,783 ELDERT LANE,-73.8625214006,40.6705561077
3045250001,57.5,60900.0,141.6,58000.0,89.1,58000.0,91.2,58000.0,Non-Refrigerated Warehouse,BK,70000,58000,58000,0,0,0,1.0,0,1,1963,1019991.0,181049.0,11208.0,625 WORTMAN AVENUE,-73.8711722025,40.6635422269
1015120025,88.0,93925.0,94.1,93924.0,88.1,93924.0,89.7,93924.0,Multifamily Housing,MN,12813,93924,1000,92924,1000,0,11.0,77,80,1929,996376.0,222528.0,10028.0,151 EAST 83 STREET,-73.9562172932,40.7774558836
4001780025,42.8,258500.0,83.2,235000.0,120.5,235000.0,72.5,235000.0,Multifamily Housing,QN,69648,235000,0,235000,0,0,7.0,262,262,1937,1005630.0,208555.0,11377.0,48-10 43 STREET,-73.9228488136,40.7390860463
3045600001,59.0,68000.0,79.8,68780.0,82.2,68780.0,95.0,68780.0,Distribution Center,BK,97000,68780,68780,0,0,0,1.0,0,1,1962,1019837.0,179740.0,11208.0,554 COZINE AVENUE,-73.8717342007,40.6599499351
3046020001,312.8,230000.0,339.2,291398.0,354.1,291398.0,347.8,291398.0,Senior Care Community,BK,253940,291398,291398,0,291398,0,4.0,0,1,1927,1002818.0,179498.0,11203.0,86 EAST 49 STREET,-73.9330762108,40.6593377436
3046020005,312.8,355550.0,337.6,297200.0,358.3,297200.0,351.9,297200.0,Hospital (General Medical & Surgical),BK,70562,297200,297200,0,0,0,11.0,0,1,1975,1002616.0,179584.0,11203.0,585 SCHENECTADY AVENUE,-73.9338040356,40.6595742159
3046320011,268.8,61600.0,63.5,61600.0,97.3,61600.0,76.3,61600.0,Multifamily Housing,BK,14665,61600,0,61600,0,0,6.0,71,71,1929,1005965.0,180510.0,11212.0,178 ROCKAWAY PARKWAY,-73.9217303698,40.6621083009
1015767501,96.4,91800.0,99.9,91800.0,95.9,91800.0,95.8,91800.0,Multifamily Housing,MN,12771,87395,10608,76787,1787,8790,15.0,91,93,1986,998260.0,220396.0,10075.0,510 EAST 80 STREET,-73.9494192804,40.7716013183
3010417501,38.7,58018.0,37.4,58018.0,49.0,56353.0,52.3,56353.0,Multifamily Housing,BK,27098,56353,36509,19844,0,36509,3.0,18,19,1925,987120.0,181909.0,11215.0,550 5 AVENUE,-73.9896547626,40.6659744089
3046330050,53.7,82000.0,62.2,75000.0,63.2,75000.0,62.1,75000.0,K-12 School,BK,33998,75000,75000,0,0,0,6.0,0,2,2007,1006291.0,180469.0,11212.0,205 ROCKAWAY PARKWAY,-73.9205554688,40.6619949595
3046330065,44.8,61608.0,49.7,61608.0,78.0,61608.0,73.0,61608.0,Multifamily Housing,BK,14667,61608,0,61608,0,0,6.0,70,70,1928,1006148.0,180628.0,11212.0,181 ROCKAWAY PARKWAY,-73.921070381,40.662431734
3046500052,86.7,96170.0,92.7,96180.0,106.4,96180.0,100.0,96180.0,Multifamily Housing,BK,22182,96180,0,96180,0,0,6.0,110,110,1927,1006464.0,179316.0,11212.0,1087 LENOX ROAD,-73.9199357069,40.6588297976
3046520069,68.9,79318.0,77.5,68973.0,76.4,68973.0,74.2,68973.0,Multifamily Housing,BK,18700,68973,4248,64725,0,0,6.0,78,78,1952,1006667.0,180029.0,11212.0,275 ROCKAWAY PARKWAY,-73.9192016789,40.6607863131
3046670001,96.3,64403.0,109.1,61954.0,120.9,61954.0,106.5,61954.0,Multifamily Housing,BK,35000,61954,28,61926,0,0,6.0,72,72,1951,1006007.0,178651.0,11212.0,9201 KINGS HIGHWAY,-73.9215849832,40.657005654
1015700021,143.2,215471.0,155.9,279945.0,159.2,279945.0,128.6,279945.0,Multifamily Housing,MN,14654,279945,33243,246702,4607,350,37.0,265,269,1986,999324.0,223037.0,10128.0,1731 YORK AVENUE,-73.9455719661,40.7788484182
3047170011,83.0,68882.0,93.9,96000.0,91.5,96000.0,121.5,96000.0,Senior Care Community,BK,28000,96000,96000,0,0,0,6.0,0,1,1998,1008213.0,177818.0,11212.0,577 EAST 96 STREET,-73.9136372412,40.6547135574
3011700009,72.1,132000.0,72.3,120000.0,74.2,120000.0,71.1,120000.0,Multifamily Housing,BK,14673,120000,4000,116000,0,0,12.0,111,119,1956,992778.0,185400.0,11238.0,34 PLAZA ST EAST,-73.9692554507,40.6755527802
3047860022,9.7,88000.0,9.5,87265.0,9.6,87265.0,9.1,87265.0,Distribution Center,BK,56000,87265,87265,0,0,0,2.0,0,3,1935,1003355.0,171070.0,11203.0,1487 SCHENECTADY AVENUE,-73.9311645977,40.6362035725
2051411085,70.0,82026.0,75.5,78120.0,77.5,78120.0,74.0,78120.0,Multifamily Housing,BX,148200,78120,78120,0,0,0,7.0,100,100,1992,1031845.0,255838.0,10475.0,2050 BARTOW AVENUE,-73.8279151859,40.8687623873
4013040071,109.3,58338.0,118.6,55560.0,113.6,55560.0,110.4,55560.0,Multifamily Housing,QN,20764,55560,0,55560,0,0,4.0,63,63,1928,1013978.0,210853.0,11377.0,72-15 41 AVENUE,-73.8927143565,40.745369358
3048230001,85.1,89463.0,99.3,81330.0,98.5,81330.0,106.3,81330.0,Multifamily Housing,BK,21922,81330,0,81330,0,0,6.0,92,92,1955,1001111.0,179068.0,11203.0,647 ALBANY AVENUE,-73.9392297456,40.6581609035
3048370089,95.4,69090.0,115.9,69090.0,109.2,69090.0,93.9,69090.0,Multifamily Housing,BK,20000,69090,0,69090,0,0,6.0,66,66,1941,998302.0,177749.0,11226.0,297 LENOX ROAD,-73.9493566624,40.6545454414
3048470004,72.8,140540.0,82.4,127764.0,94.0,127764.0,102.6,127764.0,Multifamily Housing,BK,49000,127764,0,127764,0,0,6.0,120,120,1956,1001472.0,178111.0,11203.0,10 EAST 43 STREET,-73.9379310773,40.6555334542
3048530022,76.1,84700.0,82.6,72600.0,92.5,72600.0,82.9,72600.0,Multifamily Housing,BK,19980,72600,5100,67500,0,5100,6.0,76,81,1928,998247.0,177488.0,11226.0,300 LENOX ROAD,-73.9495554238,40.6538291406
3048530028,100.0,100416.0,103.3,124314.0,92.3,124314.0,85.1,124314.0,Multifamily Housing,BK,33400,124314,0,124314,0,0,6.0,131,131,1963,998386.0,177487.0,11226.0,310 LENOX ROAD,-73.9490544761,40.653826175
3048530035,73.0,103416.0,82.9,112518.0,94.5,112518.0,90.5,112518.0,Multifamily Housing,BK,30025,112518,0,112518,0,0,6.0,118,118,1964,998540.0,177494.0,11226.0,330 LENOX ROAD,-73.9484994521,40.6538451413
3048530043,74.6,98880.0,66.1,98880.0,78.5,98880.0,126.5,98880.0,Multifamily Housing,BK,28100,98880,0,98880,0,0,6.0,84,84,1965,998744.0,177523.0,11226.0,350 LENOX ROAD,-73.9477641827,40.6539244084
4051810001,77.1,73700.0,97.4,71058.0,93.6,71058.0,99.4,71058.0,Multifamily Housing,QN,24300,71058,960,70098,0,0,6.0,73,73,1969,1033193.0,215008.0,11355.0,142-05 FRANKLIN AVENUE,-73.8233390822,40.75668829
3048650001,93.0,90944.0,104.2,90954.0,101.9,90954.0,103.6,90954.0,Multifamily Housing,BK,22770,90954,1000,89954,1000,0,6.0,94,95,1938,1001955.0,177769.0,11203.0,751 TROY AVENUE,-73.9361912204,40.6545937867
3048680034,94.0,66168.0,74.7,57456.0,83.5,57456.0,75.4,59456.0,Multifamily Housing,BK,19500,59456,6000,53456,0,0,6.0,72,72,1949,998654.0,176905.0,11226.0,300 LINDEN BOULEVARD,-73.948089859,40.6522282803
3050420039,71.5,87500.0,76.7,79088.0,88.8,79088.0,79.3,79088.0,Multifamily Housing,BK,18750,79088,0,79088,0,0,6.0,84,84,1941,995921.0,178997.0,11225.0,130 FENIMORE STREET,-73.9579356132,40.6579743858
3048990008,59.0,84000.0,65.0,76339.0,55.0,76339.0,34.4,76339.0,Multifamily Housing,BK,11880,76339,11000,65339,0,11000,6.0,50,57,1929,1002407.0,176570.0,11203.0,428 EAST 46 STREET,-73.9345654419,40.6513018788
3049050001,96.4,120063.0,140.0,114346.0,99.4,114346.0,98.3,114346.0,Multifamily Housing,BK,29256,114346,0,114346,0,0,6.0,129,129,1956,999523.0,175680.0,11203.0,3400 SNYDER AVENUE,-73.9449608708,40.648864466
3049050017,72.7,124950.0,140.0,119000.0,75.6,119000.0,63.3,119000.0,Multifamily Housing,BK,34440,119000,0,119000,0,0,6.0,125,125,1957,999570.0,175437.0,11203.0,282 EAST 35 STREET,-73.9447920494,40.6481974026
3062960046,19.3,52920.0,140.0,50400.0,105.4,50400.0,102.6,50400.0,Multifamily Housing,BK,14000,50400,0,50400,0,0,6.0,49,49,1930,984651.0,161071.0,11214.0,1855 82 STREET,-73.9985557888,40.6087790011
