,BBL,Longitude,Latitude,age,BldgArea,UnitsTotal,EER_km,WER_km,NER_km,EUI_2016_x,Group_mean_EUI_2016,Group_mean_water_intensity,Group_mean_naturalgas_intensity,Pred_EUI_lr,EER_lr,Pred_WUI_lr,WER_lr,Pred_NUI_lr,NER_lr,EUI_2016_y,avgEER,avgWER,avgNER
1786,2042510011,-73.829999956,40.8551819398,47,85218,95,1.01181979326,0.481878228303,1.41703766851,85.7,84.6988767869,67.4859292035,49.170764382,121.373188518,0.706086748204,95.7676744222,0.339571783446,49.1386893941,1.41796263144,85.7,0.858953270733,0.410725005875,1.41750014997
1787,2057950537,-73.9108840931,40.8865046605,78,60792,55,0.938619294799,0.565006668057,1.52264133686,79.5,84.6988767869,67.4859292035,49.170764382,134.961240311,0.589058012631,73.6005832995,0.518066546359,34.820718214,2.15014055577,79.5,0.763838653715,0.541536607208,1.83639094631
1788,2042530084,-73.8692664153,40.848788548,15,82015,90,1.19245973301,1.18943312995,1.66787769566,101.0,84.6988767869,67.4859292035,49.170764382,134.113251655,0.753094856426,83.7024401293,0.958992352863,46.4323339417,1.76624378379,101.0,0.97277729472,1.07421274141,1.71706073972
1789,3067700031,-73.9504907986,40.6123503047,81,104348,96,0.958690399216,0.6180547633,1.63299759979,81.2,84.6988767869,67.4859292035,49.170764382,86.348026379,0.940380497449,62.7173475131,0.665047258118,63.8498814377,1.25757070189,81.2,0.949535448332,0.641551010709,1.44528415084
1790,2042840001,-73.8670596738,40.8515389673,82,81456,73,0.931535375593,1.15816735314,1.58024942791,78.9,84.6988767869,67.4859292035,49.170764382,117.363144846,0.672272373952,84.5519902447,0.924401658362,43.7534665227,1.77590665288,78.9,0.801903874772,1.04128450575,1.6780780404
1791,2042860004,-73.8684559814,40.8528388139,89,129000,104,1.00119391445,1.07755795702,1.46687208572,84.8,84.6988767869,67.4859292035,49.170764382,110.934637577,0.764414089703,81.2098636608,0.89545772794,42.7603886998,1.68677656819,84.8,0.882804002078,0.986507842479,1.57682432695
1792,2042860022,-73.8686669095,40.8540247671,88,168990,157,1.05078134889,1.09519126242,1.19080149389,89.0,84.6988767869,67.4859292035,49.170764382,111.924624551,0.795178008033,83.2336816302,0.887981866864,43.3154338796,1.3517726694,89.0,0.922979678463,0.991586564642,1.27128708164
1793,3033330033,-73.9167941414,40.6953358251,13,53853,60,0.913825577578,0.89455684633,1.24782081469,77.4,84.6988767869,67.4859292035,49.170764382,115.084175832,0.672551195162,71.1044940715,0.849032129239,59.7702479656,1.02653586623,77.4,0.79318838637,0.871794487785,1.13717834046
1794,2042880045,-73.8660644972,40.8539010081,78,65418,65,1.23614390145,1.32353515843,0.0957206120278,104.7,84.6988767869,67.4859292035,49.170764382,120.778122512,0.866878850431,86.1845180541,1.03638103475,43.9520222558,0.107086213989,104.7,1.05151137594,1.17995809659,0.101403413008
1795,4020990040,-73.8576176673,40.7318710363,69,162280,144,0.677694937377,0.748304136818,1.0169967439,57.4,84.6988767869,67.4859292035,49.170764382,89.1818674297,0.643628594627,84.0589932228,0.60076855627,59.6651112907,0.838119735129,57.4,0.660661766002,0.674536346544,0.927558239513
1796,3018990038,-73.9576843751,40.6960854871,15,58675,48,1.09328486413,1.17342979395,1.43541230843,92.6,84.6988767869,67.4859292035,49.170764382,119.277604385,0.776340206339,57.4850372917,1.37757586549,54.4642578458,1.29590162798,92.6,0.934812535235,1.27550282972,1.36565696821
1797,2042930023,-73.8636029756,40.8538240171,57,77450,57,0.851250957924,0.664138443805,0.411608066986,72.1,84.6988767869,67.4859292035,49.170764382,120.163259744,0.600017011472,82.0584553863,0.546195998804,44.0625298174,0.459326401897,72.1,0.725633984698,0.605167221305,0.435467234442
1798,2043170001,-73.8690490299,40.8545576742,90,75133,78,1.2916346019,1.88335556019,0.169448103594,109.4,84.6988767869,67.4859292035,49.170764382,119.171710871,0.918003099902,86.5367686616,1.4687398428,43.3753997945,0.192087976509,109.4,1.1048188509,1.67604770149,0.180768040052
1799,2043170015,-73.8693801442,40.8552963752,81,73610,65,1.02952959128,2.07658102443,0.0768070382321,87.2,84.6988767869,67.4859292035,49.170764382,119.10223895,0.732144087033,83.9220272905,1.66988339682,43.03127514,0.0877654860913,87.2,0.880836839155,1.87323221063,0.0822862621617
1800,1015347501,-73.9522542945,40.7804103908,30,221576,254,1.38844816438,0.610793990488,1.41178495024,117.6,84.6988767869,67.4859292035,49.170764382,131.663248591,0.893187744179,66.4885477881,0.619956389052,46.7852450517,1.4837700448,117.6,1.14081795428,0.61537518977,1.44777749752
1801,3053570017,-73.9745748422,40.6423971345,76,132200,114,0.933896681995,0.657914924252,1.07795941691,79.1,84.6988767869,67.4859292035,49.170764382,94.5857370267,0.836278306714,54.2478333755,0.818465867433,57.3994697676,0.923424706133,79.1,0.885087494354,0.738190395842,1.00069206152
1802,2025310005,-73.9257594195,40.8408351709,16,96073,98,1.19718234582,1.76184874985,1.70128179149,101.4,84.6988767869,67.4859292035,49.170764382,141.453188254,0.716844924118,67.8941078632,1.75125653377,40.9784796099,2.04139653089,101.4,0.957013634969,1.75655264181,1.87133916119
1803,2043200042,-73.8650632508,40.8556564526,86,84588,72,2.12517576181,0.183001110687,1.51519766139,180.0,84.6988767869,67.4859292035,49.170764382,116.007376587,1.5516254681,84.4910515812,0.146169325258,43.2011056945,1.72457223033,180.0,1.83840061495,0.164585217973,1.61988494586
1804,2043200050,-73.8650824722,40.8550910659,86,82278,72,0.835902466311,0.887296073518,1.2444274798,70.8,84.6988767869,67.4859292035,49.170764382,116.457999872,0.607944495678,84.9227900381,0.70511107764,43.3527419187,1.41143207308,70.8,0.721923480994,0.796203575579,1.32792977644
1805,4022510002,-73.835673264,40.7199377802,67,122606,174,1.20780822463,0.967164574457,1.76170650715,102.3,84.6988767869,67.4859292035,49.170764382,98.331118497,1.04036241592,102.640870741,0.635906530494,66.2681208365,1.3071814091,102.3,1.12408532028,0.801535552476,1.53444395812
1806,2043210042,-73.8640966512,40.856352473,88,90971,85,0.286898727844,1.92632748092,0.161431178259,24.3,84.6988767869,67.4859292035,49.170764382,116.496066508,0.20859073382,86.0093574502,1.51146344833,43.4615271692,0.182637264429,24.3,0.247744730832,1.71889546462,0.172034221344
1807,3067640061,-73.9565566123,40.6115485326,54,76770,80,0.950425826809,0.672881006988,1.15994322549,80.5,84.6988767869,67.4859292035,49.170764382,96.4809262375,0.83436180745,62.111212379,0.731107931414,64.4124474052,0.885470081246,80.5,0.89239381713,0.701994469201,1.02270665337
1808,4033427501,-73.834387459,40.7161948234,78,40716,50,0.813470055492,0.506327769407,1.41718895873,68.9,84.6988767869,67.4859292035,49.170764382,91.0882616574,0.756409209555,96.3285617913,0.354723452366,64.4983361655,1.08040406183,68.9,0.784939632524,0.430525610886,1.24879651028
1809,4021330016,-73.8508421748,40.7283464226,53,552840,498,0.983579476281,0.898564575908,1.52636537564,87.6,89.0624521073,50.5918007663,48.4111372627,64.1778999017,1.36495585138,75.902196661,0.598928647652,61.3947335727,1.20357365222,87.6,1.17426766383,0.74874661178,1.36496951393
1810,3056350028,-73.9902180917,40.6345110129,85,69720,53,0.762701967849,0.495214341633,0.936763637638,64.6,84.6988767869,67.4859292035,49.170764382,97.6136147028,0.661792929159,51.2904279467,0.651583567107,56.1908555739,0.819730962227,64.6,0.712247448504,0.57339895437,0.878247299932
1811,4019480001,-73.8584524352,40.7363652334,56,74300,67,0.690682122588,0.816911030946,0.929298418843,58.5,84.6988767869,67.4859292035,49.170764382,99.3254927423,0.58897266336,85.7651814588,0.642801648201,59.4868127368,0.768141903916,58.5,0.639827392974,0.729856339574,0.84872016138
1812,3076550050,-73.9385888805,40.622184646,79,84600,65,0.760340661447,0.637614396184,1.32512081373,64.4,84.6988767869,67.4859292035,49.170764382,85.177714431,0.756066307135,63.7757056103,0.674708332715,63.4764100845,1.02647902147,64.4,0.758203484291,0.656161364449,1.1757999176
1813,2043407501,-73.8702145941,40.8611545135,57,106050,122,1.21253083743,1.20588100305,0.110402420967,102.7,84.6988767869,67.4859292035,49.170764382,128.41548885,0.79974776345,86.8173750337,0.937369967342,44.0461386581,0.123247385445,102.7,1.00613930044,1.0716254852,0.116824903206
1814,3011900014,-73.9609036243,40.6672527865,87,94596,85,0.944522560804,0.995318591486,1.48287823737,80.0,84.6988767869,67.4859292035,49.170764382,97.9957057774,0.816362302464,60.1437172622,1.11682488309,55.7574084532,1.30770526177,80.0,0.880442431634,1.05607173729,1.39529174957
1815,2043420010,-73.8680663511,40.8597440448,52,255000,512,0.524351159159,2.36836796052,0.0130927010779,46.7,89.0624521073,50.5918007663,48.4111372627,167.53228431,0.278752242843,130.25970884,0.91985465857,55.0440353615,0.0115150087536,46.7,0.401551701001,1.64411130955,0.0123038549157
1816,2033530033,-73.8758067148,40.873083639,57,59000,63,1.08738159813,0.557005000059,1.19335073461,92.1,84.6988767869,67.4859292035,49.170764382,131.842279587,0.698561950602,83.4771280055,0.450302985957,41.2994753476,1.42079208762,92.1,0.892971774364,0.503653993008,1.30707141111
1817,3002350020,-73.9956435927,40.697141685,61,91416,112,0.696585388593,0.648876002995,0.99300094893,59.0,84.6988767869,67.4859292035,49.170764382,121.766324187,0.484534623132,55.3934481009,0.790526704895,50.2632611168,0.971417584256,59.0,0.590560005862,0.719701353945,0.982209266593
1818,1010830029,-73.9901660565,40.7675772332,17,195973,167,0.957509746015,0.663693906694,0.904097730372,81.1,84.6988767869,67.4859292035,49.170764382,128.699085003,0.630152110235,44.9500791952,0.996438733855,41.9452402224,1.05983840461,81.1,0.793830928125,0.830066320275,0.981968067493
1819,3056570048,-73.9899627728,40.6312666514,86,75480,65,0.676514284176,0.654951343512,1.04223212585,57.3,84.6988767869,67.4859292035,49.170764382,97.6415081379,0.5868405875,52.5100408984,0.841743774024,56.8637109781,0.901231196663,57.3,0.631677435838,0.748347558768,0.971731661257
1820,2044290001,-73.8679129103,40.8641930303,52,232532,213,1.08502029172,1.04629218021,0.471543522769,91.9,84.6988767869,67.4859292035,49.170764382,116.543214067,0.788548700458,79.8910097215,0.88382910976,43.1386488444,0.537479871879,91.9,0.936784496091,0.965060644986,0.504511697324
1821,3060080006,-74.026917275,40.6253626412,78,53000,54,0.893754473161,0.689625238168,1.5297477855,75.7,84.6988767869,67.4859292035,49.170764382,108.6019557,0.697040854484,44.7671591905,1.03960136943,54.1299032464,1.38959915709,75.7,0.795397663822,0.8646133038,1.45967347129
1822,1020020033,-73.9553399178,40.8205066006,111,60450,55,1.66944362622,0.484545450969,0.730107733451,141.4,84.6988767869,67.4859292035,49.170764382,124.120132349,1.13921889483,63.7400577086,0.513021185978,37.0474496015,0.969026362709,141.4,1.40433126052,0.498783318474,0.84956704808
1823,2044390005,-73.8642375935,40.8634559294,53,65400,63,1.41678384121,0.302729772578,0.106847478116,120.0,84.6988767869,67.4859292035,49.170764382,127.019219551,0.944738917657,85.0734626897,0.240145391454,43.6216269568,0.120439619926,120.0,1.18076137943,0.271437582016,0.113643549021
1824,4013120010,-73.8926865728,40.7446941233,62,128535,143,0.772147193457,0.830691681386,0.950152529289,65.4,84.6988767869,67.4859292035,49.170764382,107.821041327,0.60656064155,80.8129829289,0.693700417535,55.6511021527,0.839511246631,65.4,0.689353917504,0.76219604946,0.89483188796
1825,3066500032,-73.9793142816,40.6041439337,87,62640,59,0.600952479311,1.03873504933,0.979775540731,50.9,84.6988767869,67.4859292035,49.170764382,92.0724835081,0.552825318278,56.6523318653,1.23737183787,61.5349241976,0.782910077306,50.9,0.576888898795,1.1380534436,0.881342809018
1826,2045430001,-73.869950647,40.8704175772,56,352360,297,1.15200061948,0.00138362341209,0.0814023112869,102.6,89.0624521073,50.5918007663,48.4111372627,104.544679443,0.981398580464,72.2574628567,0.0009687580664,41.0683732066,0.0959565270672,102.6,1.06669959997,0.00117619073924,0.0886794191771
1827,2045500012,-73.8629580876,40.8685650477,89,127566,258,1.28455068269,0.938417841281,0.0882580207669,108.8,84.6988767869,67.4859292035,49.170764382,142.733658793,0.762258887778,111.059389182,0.570235443095,47.7881435845,0.0908115280995,108.8,1.02340478524,0.754326642188,0.0895347744332
1828,4001880021,-73.9225747435,40.7451407849,85,88200,89,0.948064520407,0.734078949266,1.52918462456,80.3,84.6988767869,67.4859292035,49.170764382,108.355586494,0.741078541479,71.9367162902,0.688660847405,50.9355393667,1.47620262405,80.3,0.844571530943,0.711369898336,1.50269362431
1829,4021440015,-73.8519005294,40.7359178327,61,111520,128,0.778050459462,0.657470387141,1.0052405092,65.9,84.6988767869,67.4859292035,49.170764382,99.6584799985,0.661258329457,91.8237826009,0.48320814873,61.2405593575,0.807119411447,65.9,0.719654394459,0.570339267935,0.906179960326
1830,2045940040,-73.8685659052,40.87221104,86,50748,55,0.296343953452,10.7583908019,0.146834995466,25.1,84.6988767869,67.4859292035,49.170764382,124.782287184,0.201150344062,86.8731860131,8.35746947154,41.3496684366,0.174608146523,25.1,0.248747148757,9.55793013671,0.160721570995
1831,2045960022,-73.8666013595,40.8727934061,7,115768,127,1.00355522085,0.795276891545,1.53046193021,85.0,84.6988767869,67.4859292035,49.170764382,138.834402813,0.612240181666,84.3854500608,0.6360101174,44.2998095358,1.69874281074,85.0,0.80789770126,0.715643504472,1.61460237047
1832,2045990017,-73.8657400961,40.873138239,52,116222,100,1.78160568032,1.18854405573,0.111916154711,150.9,84.6988767869,67.4859292035,49.170764382,124.231705953,1.2146657638,81.7896487546,0.980686446529,41.9487994665,0.131183798912,150.9,1.49813572206,1.08461525113,0.121549976811
1833,2046240037,-73.8674294082,40.8745948807,12,112000,72,0.736727597427,0.506475948444,0.905429157134,62.4,84.6988767869,67.4859292035,49.170764382,128.698151481,0.484855448832,75.0737976185,0.455285347008,41.7399285171,1.06662002863,62.4,0.610791523129,0.480880647726,0.986024592883
1834,2046490031,-73.8659279933,40.8839607834,89,55410,60,1.73556020548,3.32024768192,0.166486083195,147.0,84.6988767869,67.4859292035,49.170764382,125.763524101,1.16886037546,87.7376086403,2.55386491007,40.1554317285,0.203864025794,147.0,1.45221029047,2.93705629599,0.185175054495
1835,2046560001,-73.8643681645,40.8862946922,87,50163,43,1.24676978026,1.12512342789,0.086308867219,105.6,84.6988767869,67.4859292035,49.170764382,124.332567203,0.849334992233,85.9291200189,0.883635256399,39.5983886216,0.107172870458,105.6,1.04805238625,1.00437934215,0.0967408688386
1836,2057730290,-73.9013195274,40.8856515157,80,71091,72,1.00945848686,1.20543646594,1.21550564871,85.5,84.6988767869,67.4859292035,49.170764382,133.308343929,0.641370205947,77.3410255095,1.05183503146,36.2334337594,1.64950808291,85.5,0.825414346403,1.1286357487,1.43250686581
1837,1021410029,-73.9385684496,40.84398814,95,69906,78,0.848889651522,0.565895742279,1.37417655585,71.9,84.6988767869,67.4859292035,49.170764382,130.820213706,0.549609253518,69.7271828153,0.547706051759,37.0775202994,1.82237946609,71.9,0.69924945252,0.556800897019,1.59827801097
1838,2048200028,-73.8642300134,40.8884189191,88,54115,59,1.46400996925,1.16987349706,0.141682668456,124.0,84.6988767869,67.4859292035,49.170764382,126.622500415,0.979288827764,88.1915642886,0.895210337144,39.8342274625,0.174890930525,124.0,1.22164939851,1.0325419171,0.15828679949
1839,2048220021,-73.8621731194,40.8914274039,89,51354,61,1.02126501887,1.77800026489,0.181642389022,86.5,84.6988767869,67.4859292035,49.170764382,127.648824131,0.677640398089,89.6620498944,1.33824734256,39.8482428668,0.224137740332,86.5,0.849452708479,1.55812380373,0.202890064677
1840,2048310064,-73.8617943221,40.8909603541,89,53664,64,1.09210421093,1.29745564792,1.86652767917,92.5,84.6988767869,67.4859292035,49.170764382,127.503114345,0.725472475517,89.8719853714,0.974274682351,39.9843106546,2.29536513754,92.5,0.908788343223,1.13586516513,2.08094640836
1841,2048360001,-73.8588403716,40.8853850612,36,60717,81,1.01063914006,0.836026126718,1.32891420905,85.6,84.6988767869,67.4859292035,49.170764382,138.273830738,0.619061463351,89.8189306975,0.628152657373,42.9356645997,1.52189859098,85.6,0.814850301706,0.732089392045,1.42540640001
1842,1014487501,-73.9558905645,40.7692270327,60,9154,119,0.90438035197,0.930712531357,1.16778341041,76.6,84.6988767869,67.4859292035,49.170764382,149.366167542,0.51283367084,82.4970494912,0.761360562437,49.1862740816,1.16741517821,76.6,0.708607011405,0.846036546897,1.16759929431
1843,1010717501,-73.9955167401,40.7601722513,29,243309,312,1.43803559882,0.703405888609,1.55692291396,121.8,84.6988767869,67.4859292035,49.170764382,142.197785854,0.856553421482,61.7043545379,0.769313614177,46.0968060193,1.66074607709,121.8,1.14729451015,0.736359751393,1.60883449552
1844,2050470014,-73.8535950768,40.8974935775,86,75630,72,0.217240188985,1.31849707117,0.12885929452,18.4,84.6988767869,67.4859292035,49.170764382,124.036116583,0.148343889722,89.1626560558,0.997951428727,39.6940677263,0.159623600507,18.4,0.182792039354,1.15822424995,0.144241447514
1845,2051070003,-73.8498514442,40.9054373696,52,55304,65,0.377809024322,2.77420793059,0.270837781456,32.0,84.6988767869,67.4859292035,49.170764382,135.372797128,0.236384271278,91.0341861085,2.05659003506,40.5694725974,0.328259153622,32.0,0.3070966478,2.41539898282,0.299548467539
1846,1011827501,-73.9853873625,40.7790469876,87,113128,148,1.14051099217,0.74919321104,0.0424232437781,96.6,84.6988767869,67.4859292035,49.170764382,131.954394809,0.732071107897,61.8063840689,0.818038472266,41.3432732664,0.0504552049058,96.6,0.936291050034,0.783615841653,0.0464392243419
1847,3073810065,-73.9502406339,40.5952308992,79,72600,59,0.911464271176,0.609904916266,1.60322822497,77.2,84.6988767869,67.4859292035,49.170764382,83.9614975915,0.919469068734,61.9227537474,0.66469912123,65.6757360702,1.20032087979,77.2,0.915466669955,0.637302018748,1.40177455238
1848,3058890003,-74.0317527385,40.635072471,89,142396,119,0.644636647749,0.911745614622,0.898979743795,54.6,84.6988767869,67.4859292035,49.170764382,100.075538571,0.545587870721,39.0307821885,1.57644803793,51.4706872005,0.858809617095,54.6,0.595112259235,1.24409682628,0.878894680445
